0,0.00000
1,0.00000
2,4.10988
3,4.09889
4,4.10378
5,4.10500
6,4.10500
7,4.10500
8,4.10500
9,4.10500
10,4.10744
11,4.10744
12,4.10744
13,4.10988
14,4.10988
15,4.10500
16,4.10988
17,4.10988
18,4.11232
19,4.10622
20,4.11598
21,4.10866
22,4.12331
23,4.10988
24,4.10866
25,4.11110
26,4.10866
27,4.10988
28,4.11110
29,4.11110
30,4.11232
31,4.11354
32,4.11354
33,4.11354
34,4.09157
35,4.11354
36,4.11354
37,4.11598
38,4.11354
39,4.11354
40,4.06715
41,4.11476
42,4.11354
43,4.11720
44,4.11354
45,4.12209
46,4.11354
47,4.10988
48,4.11354
49,4.11354
50,4.11354
51,4.11232
52,4.11598
53,4.11354
54,4.11110
55,4.11476
56,4.11598
57,4.11598
58,4.11720
59,4.09523
60,4.11598
61,4.11842
62,4.11598
63,4.11598
64,4.11476
65,4.06960
66,4.11720
67,4.11598
68,4.11842
69,4.11598
70,4.11964
71,4.11598
72,4.12209
73,4.11720
74,4.11720
75,4.12209
76,4.11720
77,4.11598
78,4.12209
79,4.11720
80,4.11964
81,4.11842
82,4.11720
83,4.11720
84,4.11842
85,4.11964
86,4.11720
87,4.11476
88,4.12575
89,4.11598
90,4.11476
91,4.11598
92,4.11476
93,4.11476
94,4.11476
95,4.11598
96,4.11598
97,4.11598
98,4.11598
99,4.11842
100,4.11842
101,4.11720
102,4.09645
103,4.11842
104,4.11842
105,4.11842
106,4.11720
107,4.11598
108,4.07082
109,4.11842
110,4.11842
111,4.11964
112,4.11842
113,4.13673
114,4.11232
115,4.11842
116,4.11476
117,4.11720
118,4.11598
119,4.11476
120,4.11598
121,4.11720
122,4.11720
123,4.11720
124,4.11842
125,4.11964
126,4.11842
127,4.09645
128,4.11842
129,4.11964
130,4.11964
131,4.11842
132,4.11720
133,4.07204
134,4.11964
135,4.11842
136,4.12086
137,4.11842
138,4.12086
139,4.11842
140,4.11964
141,4.11720
142,4.11720
143,4.11720
144,4.11598
145,4.11720
146,4.11720
147,4.11720
148,4.11842
149,4.11842
150,4.11720
151,4.11842
152,4.09767
153,4.11842
154,4.11964
155,4.11842
156,4.11842
157,4.11720
158,4.06960
159,4.11842
160,4.11842
161,4.12086
162,4.11842
163,4.12086
164,4.11598
165,4.12086
166,4.11598
167,4.11598
168,4.11598
169,4.11598
170,4.11720
171,4.11720
172,4.11842
173,4.11720
174,4.11842
175,4.11842
176,4.11842
177,4.09645
178,4.11842
179,4.11964
180,4.11842
181,4.11842
182,4.11720
183,4.07204
184,4.11842
185,4.11720
186,4.12209
187,4.11598
188,4.13307
189,4.11720
190,4.12209
191,4.11720
192,4.11720
193,4.11598
194,4.11598
195,4.11720
196,4.11598
197,4.11720
198,4.11598
199,4.11842
200,4.11842
201,4.11842
202,4.09767
203,4.11964
204,4.11842
205,4.12086
206,4.11964
207,4.11720
208,4.07204
209,4.11842
210,4.11842
211,4.11842
212,4.11842
213,4.12209
214,4.11598
215,4.12331
216,4.11964
217,4.11720
218,4.12086
219,4.11842
220,4.11964
221,4.09157
222,4.11842
223,4.11964
224,4.11720
225,4.11964
226,4.11842
227,4.11964
228,4.11964
229,4.11964
230,4.11598
231,4.12697
232,4.11598
233,4.11964
234,4.11476
235,4.11720
236,4.11598
237,4.11354
238,4.11598
239,4.11598
240,4.11720
241,4.11720
242,4.11842
243,4.11964
244,4.11964
245,4.09645
246,4.11842
247,4.11964
248,4.11842
249,4.11964
250,4.11720
251,4.07204
252,4.11842
253,4.11842
254,4.12086
255,4.11720
256,4.12575
257,4.11720
258,4.11720
259,4.11598
260,4.11720
261,4.11598
262,4.11476
263,4.11598
264,4.11598
265,4.11720
266,4.11720
267,4.11842
268,4.11842
269,4.11842
270,4.09645
271,4.11842
272,4.11842
273,4.11964
274,4.11842
275,4.11598
276,4.07204
277,4.11964
278,4.11720
279,4.12086
280,4.11720
281,4.12697
282,4.11476
283,4.11842
284,4.11720
285,4.11476
286,4.11598
287,4.11598
288,4.11720
289,4.11720
290,4.11842
291,4.11598
292,4.11842
293,4.11842
294,4.11842
295,4.09767
296,4.11842
297,4.11842
298,4.11964
299,4.11964
300,4.11720
301,4.07326
302,4.11964
303,4.11842
304,4.12209
305,4.11842
306,4.09767
307,4.11720
308,4.11842
309,4.11598
310,4.11720
311,4.11720
312,4.11598
313,4.11842
314,4.11720
315,4.11720
316,4.11720
317,4.11842
318,4.11842
319,4.11842
320,4.09767
321,4.11842
322,4.11964
323,4.11964
324,4.11842
325,4.11964
326,4.07204
327,4.11842
328,4.11842
329,4.12086
330,4.11842
331,4.12453
332,4.11476
333,4.11964
334,4.11598
335,4.11720
336,4.11720
337,4.11598
338,4.11842
339,4.11598
340,4.11842
341,4.11842
342,4.11842
343,4.11842
344,4.11964
345,4.09645
346,4.11964
347,4.11964
348,4.11964
349,4.11964
350,4.11720
351,4.07326
352,4.11842
353,4.11842
354,4.12086
355,4.11720
356,4.12209
357,4.11598
358,4.11842
359,4.11964
360,4.11842
361,4.12209
362,4.11964
363,4.11964
364,4.11964
365,4.11842
366,4.11964
367,4.11842
368,4.11964
369,4.11720
370,4.11964
371,4.11964
372,4.11964
373,4.11720
374,4.12697
375,4.11964
376,4.11842
377,4.11720
378,4.11476
379,4.11720
380,4.11598
381,4.11354
382,4.11720
383,4.11842
384,4.11720
385,4.11842
386,4.11842
387,4.11964
388,4.09767
389,4.11964
390,4.12086
391,4.11964
392,4.11964
393,4.11842
394,4.07204
395,4.12086
396,4.11842
397,4.12209
398,4.11842
399,4.10133
400,4.11842
401,4.11964
402,4.11598
403,4.11598
404,4.11720
405,4.11354
406,4.11720
407,4.11720
408,4.11842
409,4.11842
410,4.11842
411,4.11842
412,4.11964
413,4.09645
414,4.11842
415,4.11964
416,4.11842
